"reporting_date","platform","channel_group","total_cost_usd"
"8/11/2016","android","Facebook App Install",1117
"8/11/2016","android","inMobi App Install",737.8
"8/11/2016","android","Glispa App Install",1356.3
"8/11/2016","ios","Facebook DPA",0
"8/11/2016","ios","inMobi App Install",337.5
"8/11/2016","ios","Facebook App Install",69.13
"8/11/2016","ios","BBM App Install",248.4
"8/11/2016","android","UAC App Install",0
"8/11/2016","android","BBM App Install",951.6
"8/11/2016","android","Facebook DPA",0
"8/10/2016","android","BBM App Install",1070.4
"8/10/2016","android","Iron Source App Install",0
"8/10/2016","android","UAC App Install",0
"8/10/2016","android","Facebook DPA",0
"8/10/2016","android","GDN App Install",1161.98
"8/10/2016","android","inMobi App Install",670.6
"8/10/2016","ios","Facebook DPA",0
"8/10/2016","ios","BBM App Install",284.4
"8/10/2016","ios","Glispa App Install",0
"8/10/2016","android","Glispa App Install",1468.5
"8/10/2016","ios","Facebook App Install",122.32
"8/10/2016","android","Facebook App Install",1098.48
"8/10/2016","ios","inMobi App Install",390
"8/9/2016","android","inMobi App Install",702.8
"8/9/2016","android","Facebook App Install",1150.88
"8/9/2016","android","GDN App Install",1119.49
"8/9/2016","android","Facebook DPA",0
"8/9/2016","ios","inMobi App Install",445.5
"8/9/2016","ios","Facebook DPA",0
"8/9/2016","android","Glispa App Install",1497.1
"8/9/2016","android","Iron Source App Install",0
"8/9/2016","ios","BBM App Install",122.4
"8/9/2016","android","BBM App Install",727.2
"8/9/2016","android","UAC App Install",0
"8/9/2016","ios","Facebook App Install",166.75
"8/8/2016","android","inMobi App Install",1076.6
"8/8/2016","ios","Glispa App Install",0
"8/8/2016","android","GDN App Install",1137.44
"8/8/2016","android","Iron Source App Install",0
"8/8/2016","ios","Facebook DPA",0
"8/8/2016","ios","BBM App Install",110.4
"8/8/2016","android","Instagram App Install",0
"8/8/2016","android","Glispa App Install",1694
"8/8/2016","android","Facebook DPA",0
"8/8/2016","android","Facebook App Install",1243.06
"8/8/2016","android","UAC App Install",0
"8/8/2016","ios","Facebook App Install",96.36
"8/8/2016","ios","inMobi App Install",424.5
"8/8/2016","android","BBM App Install",964.8
"8/7/2016","android","Facebook App Install",1572.82
"8/7/2016","android","UAC App Install",0
"8/7/2016","ios","BBM App Install",133.2
"8/7/2016","ios","Glispa App Install",0
"8/7/2016","android","Glispa App Install",1478.4
"8/7/2016","ios","Facebook DPA",0
"8/7/2016","ios","inMobi App Install",393
"8/7/2016","android","GDN App Install",1069.56
"8/7/2016","android","inMobi App Install",1381.8
"8/7/2016","ios","Facebook App Install",134.2
"8/7/2016","ios","UAC App Install",0
"8/7/2016","android","BBM App Install",697.2
"8/7/2016","android","Facebook DPA",0
"8/6/2016","android","GDN App Install",317.53
"8/6/2016","android","BBM App Install",1086
"8/6/2016","ios","BBM App Install",184.8
"8/6/2016","android","Facebook App Install",1546.98
"8/6/2016","ios","UAC App Install",0
"8/6/2016","android","inMobi App Install",1850.8
"8/6/2016","android","Facebook DPA",0
"8/6/2016","ios","inMobi App Install",394.5
"8/6/2016","android","Glispa App Install",1651.1
"8/6/2016","ios","Glispa App Install",0
"8/6/2016","ios","Facebook DPA",0
"8/6/2016","android","UAC App Install",0
"8/6/2016","ios","Facebook App Install",141.83
"8/5/2016","android","Iron Source App Install",0
"8/5/2016","android","Facebook App Install",1557.59
"8/5/2016","android","GDN App Install",340.63
"8/5/2016","ios","inMobi App Install",375
"8/5/2016","android","BBM App Install",1477.2
"8/5/2016","ios","Facebook App Install",192.66
"8/5/2016","android","inMobi App Install",2613.8
"8/5/2016","ios","BBM App Install",261.6
"8/5/2016","android","Facebook DPA",0
"8/5/2016","android","UAC App Install",0
"8/5/2016","ios","Glispa App Install",0
"8/5/2016","android","Glispa App Install",1893.1
"8/5/2016","ios","Facebook DPA",0
"8/4/2016","ios","Facebook App Install",237.65
"8/4/2016","android","UAC App Install",0
"8/4/2016","android","BBM App Install",1509.6
"8/4/2016","android","Iron Source App Install",0
"8/4/2016","ios","inMobi App Install",340.5
"8/4/2016","android","Glispa App Install",1783.1
"8/4/2016","android","Facebook App Install",1592.03
"8/4/2016","android","inMobi App Install",2588.6
"8/4/2016","android","Facebook DPA",0
"8/4/2016","android","GDN App Install",339.86
"8/4/2016","ios","BBM App Install",487.2
"8/4/2016","ios","Facebook DPA",0
"8/3/2016","android","BBM App Install",1284
"8/3/2016","ios","BBM App Install",522
"8/3/2016","android","Glispa App Install",1808.4
"8/3/2016","android","Facebook App Install",2075.39
"8/3/2016","android","Facebook DPA",0
"8/3/2016","ios","Glispa App Install",0
"8/3/2016","ios","Facebook DPA",0
"8/3/2016","android","UAC App Install",0
"8/3/2016","android","inMobi App Install",3584
"8/3/2016","android","Iron Source App Install",0
"8/3/2016","ios","Facebook App Install",152.59
"8/3/2016","android","GDN App Install",447.93
"8/3/2016","android","Instagram App Install",0
"8/3/2016","ios","inMobi App Install",348
"8/2/2016","android","BBM App Install",1148.4
"8/2/2016","android","UAC App Install",0
"8/2/2016","android","Instagram App Install",0
"8/2/2016","android","Glispa App Install",1576.3
"8/2/2016","ios","Facebook DPA",0
"8/2/2016","android","GDN App Install",474.77
"8/2/2016","ios","Facebook App Install",126.16
"8/2/2016","ios","inMobi App Install",289.5
"8/2/2016","android","inMobi App Install",4788
"8/2/2016","android","Facebook App Install",1895.05
"8/2/2016","ios","Glispa App Install",0
"8/2/2016","android","Iron Source App Install",0
"8/2/2016","ios","BBM App Install",600
"8/2/2016","android","Facebook DPA",0
"8/1/2016","android","BBM App Install",850.8
"8/1/2016","android","GDN App Install",502.58
"8/1/2016","android","Facebook DPA",0
"8/1/2016","ios","inMobi App Install",0
"8/1/2016","ios","Facebook App Install",205.45
"8/1/2016","android","Glispa App Install",1575.2
"8/1/2016","android","inMobi App Install",5426.4
"8/1/2016","android","UAC App Install",0
"8/1/2016","ios","Glispa App Install",0
"8/1/2016","ios","BBM App Install",438
"8/1/2016","ios","Facebook DPA",0
"8/1/2016","android","Facebook App Install",1889.19
"7/31/2016","android","Glispa App Install",1553.2
"7/31/2016","ios","BBM App Install",220.8
"7/31/2016","android","GDN App Install",1880.66
"7/31/2016","ios","GDN App Install",0
"7/31/2016","ios","inMobi App Install",0
"7/31/2016","android","Facebook App Install",2823.62
"7/31/2016","android","BBM App Install",508.8
"7/31/2016","android","inMobi App Install",4803.4
"7/31/2016","ios","Facebook DPA",0
"7/31/2016","android","Facebook DPA",0
"7/31/2016","android","Instagram App Install",0
"7/31/2016","ios","Facebook App Install",206.3
"7/31/2016","android","UAC App Install",0
"7/30/2016","ios","BBM App Install",294
"7/30/2016","android","BBM App Install",532.8
"7/30/2016","android","Facebook App Install",2845.23
"7/30/2016","android","UAC App Install",0
"7/30/2016","android","Instagram App Install",0
"7/30/2016","ios","Facebook DPA",0
"7/30/2016","ios","inMobi App Install",1.5
"7/30/2016","android","GDN App Install",2024.98
"7/30/2016","ios","Facebook App Install",143.66
"7/30/2016","android","inMobi App Install",4487
"7/30/2016","android","Facebook DPA",0
"7/30/2016","android","Glispa App Install",1694
"7/29/2016","android","inMobi App Install",4667.6
"7/29/2016","android","Facebook App Install",2862.19
"7/29/2016","android","Glispa App Install",1592.8
"7/29/2016","ios","inMobi App Install",0
"7/29/2016","android","Iron Source App Install",0
"7/29/2016","android","BBM App Install",586.8
"7/29/2016","android","Facebook DPA",0
"7/29/2016","ios","BBM App Install",306
"7/29/2016","android","UAC App Install",0
"7/29/2016","ios","Facebook DPA",0
"7/29/2016","android","GDN App Install",1964.67
"7/29/2016","ios","Facebook App Install",189.09
"7/28/2016","android","Facebook App Install",2781.58
"7/28/2016","android","Facebook DPA",0
"7/28/2016","android","BBM App Install",577.2
"7/28/2016","ios","Facebook DPA",0
"7/28/2016","ios","Facebook App Install",171.25
"7/28/2016","ios","inMobi App Install",0
"7/28/2016","ios","UAC App Install",0
"7/28/2016","ios","BBM App Install",268.8
"7/28/2016","ios","Glispa App Install",0
"7/28/2016","android","Glispa App Install",1591.7
"7/28/2016","ios","GDN App Install",0
"7/28/2016","android","UAC App Install",0
"7/28/2016","android","inMobi App Install",4460.4
"7/28/2016","android","Iron Source App Install",0
"7/28/2016","android","GDN App Install",1997.31
"7/27/2016","ios","inMobi App Install",3
"7/27/2016","android","Facebook App Install",2785.46
"7/27/2016","android","Glispa App Install",1353
"7/27/2016","android","inMobi App Install",4400.2
"7/27/2016","ios","BBM App Install",352.8
"7/27/2016","android","UAC App Install",0
"7/27/2016","ios","Glispa App Install",0
"7/27/2016","ios","Facebook DPA",0
"7/27/2016","android","GDN App Install",1093.11
"7/27/2016","ios","Facebook App Install",192.81
"7/27/2016","android","Facebook DPA",0
"7/27/2016","android","BBM App Install",674.4
"7/26/2016","ios","inMobi App Install",0
"7/26/2016","ios","Facebook App Install",208.01
"7/26/2016","ios","BBM App Install",469.2
"7/26/2016","android","Facebook App Install",2894
"7/26/2016","android","BBM App Install",812.4
"7/26/2016","android","GDN App Install",1806.06
"7/26/2016","android","Glispa App Install",1492.7
"7/26/2016","ios","Facebook DPA",0
"7/26/2016","android","inMobi App Install",4849.6
"7/26/2016","android","UAC App Install",0
"7/26/2016","ios","Glispa App Install",0
"7/26/2016","android","Iron Source App Install",0
"7/26/2016","android","Facebook DPA",0
"7/25/2016","android","UAC App Install",0
"7/25/2016","ios","Facebook App Install",280.83
"7/25/2016","android","inMobi App Install",3648.4
"7/25/2016","android","Facebook App Install",2600.94
"7/25/2016","ios","Facebook DPA",0
"7/25/2016","ios","BBM App Install",400.8
"7/25/2016","android","Glispa App Install",1080.2
"7/25/2016","android","Facebook DPA",0
"7/25/2016","android","GDN App Install",2046.39
"7/25/2016","ios","inMobi App Install",1.5
"7/25/2016","android","BBM App Install",836.4
"7/24/2016","android","Instagram App Install",0
"7/24/2016","ios","Glispa App Install",0
"7/24/2016","android","UAC App Install",0
"7/24/2016","android","GDN App Install",2134.69
"7/24/2016","android","inMobi App Install",2546.6
"7/24/2016","android","BBM App Install",765.6
"7/24/2016","ios","BBM App Install",334.8
"7/24/2016","ios","Facebook DPA",0
"7/24/2016","android","Facebook DPA",0
"7/24/2016","android","Iron Source App Install",0
"7/24/2016","ios","Facebook App Install",213
"7/24/2016","android","Facebook App Install",2720.73
"7/24/2016","ios","inMobi App Install",0
"7/24/2016","android","Glispa App Install",1355.2
"7/23/2016","android","inMobi App Install",3173.8
"7/23/2016","ios","BBM App Install",378
"7/23/2016","ios","UAC App Install",0
"7/23/2016","android","GDN App Install",2174.95
"7/23/2016","ios","inMobi App Install",15
"7/23/2016","ios","GDN App Install",0
"7/23/2016","android","BBM App Install",882
"7/23/2016","android","UAC App Install",0
"7/23/2016","ios","Facebook DPA",0
"7/23/2016","android","Facebook App Install",2670.82
"7/23/2016","android","Glispa App Install",1727
"7/23/2016","ios","Facebook App Install",262.38
"7/23/2016","android","Facebook DPA",0
"7/22/2016","android","inMobi App Install",3558.8
"7/22/2016","android","Facebook DPA",0
"7/22/2016","ios","inMobi App Install",57
"7/22/2016","android","GDN App Install",2251.06
"7/22/2016","android","BBM App Install",836.4
"7/22/2016","ios","Facebook DPA",0
"7/22/2016","android","Facebook App Install",2658.56
"7/22/2016","android","Glispa App Install",1006.5
"7/22/2016","ios","BBM App Install",332.4
"7/22/2016","android","UAC App Install",0
"7/22/2016","ios","Facebook App Install",202.56
"7/21/2016","ios","BBM App Install",212.4
"7/21/2016","android","BBM App Install",940.8
"7/21/2016","android","UAC App Install",0
"7/21/2016","android","Facebook DPA",0
"7/21/2016","android","GDN App Install",2292.63
"7/21/2016","ios","Facebook App Install",159.71
"7/21/2016","android","Iron Source App Install",0
"7/21/2016","android","Glispa App Install",1064.8
"7/21/2016","android","inMobi App Install",2728.6
"7/21/2016","ios","Facebook DPA",0
"7/21/2016","ios","inMobi App Install",78
"7/21/2016","android","Facebook App Install",2659.75
"7/20/2016","android","UAC App Install",0
"7/20/2016","ios","BBM App Install",314.4
"7/20/2016","ios","Instagram App Install",0
"7/20/2016","android","Facebook App Install",2572.21
"7/20/2016","android","Glispa App Install",729.3
"7/20/2016","ios","inMobi App Install",87
"7/20/2016","ios","Facebook DPA",0
"7/20/2016","ios","Glispa App Install",0
"7/20/2016","android","inMobi App Install",3172.4
"7/20/2016","ios","Facebook App Install",250.77
"7/20/2016","android","BBM App Install",962.4
"7/20/2016","android","GDN App Install",2237.3
"7/20/2016","ios","UAC App Install",0
"7/20/2016","android","Facebook DPA",0
"7/19/2016","android","GDN App Install",2249.47
"7/19/2016","ios","Facebook DPA",0
"7/19/2016","android","Iron Source App Install",0
"7/19/2016","android","BBM App Install",1212
"7/19/2016","android","Facebook DPA",0
"7/19/2016","android","Glispa App Install",815.1
"7/19/2016","android","Facebook App Install",2647.82
"7/19/2016","ios","inMobi App Install",112.5
"7/19/2016","android","Instagram App Install",0
"7/19/2016","android","UAC App Install",0
"7/19/2016","android","inMobi App Install",2678.2
"7/19/2016","ios","Facebook App Install",212.9
"7/19/2016","ios","BBM App Install",331.2
"7/18/2016","ios","Facebook App Install",235.07
"7/18/2016","android","BBM App Install",796.8
"7/18/2016","android","inMobi App Install",1484
"7/18/2016","android","Facebook DPA",0
"7/18/2016","ios","inMobi App Install",174
"7/18/2016","android","UAC App Install",0
"7/18/2016","android","GDN App Install",4259.75
"7/18/2016","android","Iron Source App Install",0
"7/18/2016","android","Facebook App Install",3381.48
"7/18/2016","ios","BBM App Install",404.4
"7/18/2016","android","Glispa App Install",1076.9
"7/18/2016","ios","Facebook DPA",0
"7/17/2016","ios","Facebook App Install",286.21
"7/17/2016","android","inMobi App Install",1332.8
"7/17/2016","ios","BBM App Install",357.6
"7/17/2016","android","Facebook App Install",3327.34
"7/17/2016","ios","GDN App Install",198.14
"7/17/2016","ios","Facebook DPA",0
"7/17/2016","android","UAC App Install",0
"7/17/2016","ios","inMobi App Install",238.5
"7/17/2016","android","GDN App Install",2460.04
"7/17/2016","android","Glispa App Install",1001
"7/17/2016","android","Facebook DPA",0
"7/17/2016","android","BBM App Install",694.8
"7/16/2016","ios","GDN App Install",200.42
"7/16/2016","android","Glispa App Install",666.6
"7/16/2016","ios","Facebook App Install",271.82
"7/16/2016","ios","BBM App Install",399.6
"7/16/2016","android","BBM App Install",1198.8
"7/16/2016","android","UAC App Install",0
"7/16/2016","android","Facebook App Install",3709.41
"7/16/2016","ios","Facebook DPA",0
"7/16/2016","android","inMobi App Install",1507.8
"7/16/2016","android","Facebook DPA",0
"7/16/2016","android","GDN App Install",2449.89
"7/16/2016","ios","inMobi App Install",219
"7/16/2016","ios","UAC App Install",0
"7/15/2016","ios","Facebook App Install",292.27
"7/15/2016","android","Iron Source App Install",0
"7/15/2016","android","GDN App Install",2485.91
"7/15/2016","ios","BBM App Install",451.2
"7/15/2016","android","Glispa App Install",1456.4
"7/15/2016","android","BBM App Install",1582.8
"7/15/2016","android","inMobi App Install",1650.6
"7/15/2016","ios","inMobi App Install",330
"7/15/2016","android","UAC App Install",0
"7/15/2016","android","Facebook DPA",0
"7/15/2016","ios","GDN App Install",211.18
"7/15/2016","android","Facebook App Install",3656.73
"7/15/2016","ios","Facebook DPA",0
